condition,seed,episode,step,action,template,action_signature,total_reward,external_reward,intrinsic_reward,semantic_gain,prophecy_error,error,flag_found,done,imagination_score,imagination_candidate_count
A4_FULL_C3,8,27,11,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(2, 2)",0.30608013937282236,0.0,0.30000000000000004,3,0.020267131242741,False,False,False,9.302816272873443,7
A4_FULL_C3,8,27,12,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 1)",0.0037337662337662363,0.0,0.0,0,0.012445887445887455,False,False,False,4.643115644965133,5
A4_FULL_C3,8,27,13,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(2, 1)",0.30600688468158355,0.0,0.30000000000000004,3,0.02002294893861159,False,False,False,9.286759885954808,7
A4_FULL_C3,8,27,14,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",0.10474603174603175,0.0,0.1,1,0.01582010582010581,False,False,False,4.613248538748798,5
A4_FULL_C3,8,27,15,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(2, 0)",0.30593537414965993,0.0,0.30000000000000004,3,0.019784580498866212,False,False,False,9.29938916904505,7
A4_FULL_C3,8,27,16,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 0)",0.10464285714285715,0.0,0.1,1,0.015476190476190485,False,False,False,4.656434910063452,5
A4_FULL_C3,8,27,17,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(3, 0)",0.30586554621848744,0.0,0.30000000000000004,3,0.019551820728291317,False,False,False,9.311405203119634,7
A4_FULL_C3,8,27,18,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 1)",0.10454407294832828,0.0,0.1,1,0.0151469098277609,False,False,False,4.697782913357505,5
A4_FULL_C3,8,27,19,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(3, 1)",0.30579734219269106,0.0,0.30000000000000004,3,0.01932447397563677,False,False,False,9.322850824130661,7
A4_FULL_C3,8,27,20,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 2)",0.10444940476190477,0.0,0.1,1,0.014831349206349218,False,False,False,4.737407480965859,5
A4_FULL_C3,8,27,21,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(2, 3)",0.41237274220032843,0.0,0.4,4,0.04124247400109469,False,False,False,10.115096644317653,9
A4_FULL_C3,8,27,22,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(3, 2)",0.3101587301587302,0.0,0.30000000000000004,3,0.03386243386243386,False,False,False,7.863422625947183,7
A4_FULL_C3,8,27,23,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 3)",-0.10768907563025212,0.0,-0.2,0,0.30770308123249296,True,False,False,3.822393831655882,5
A4_FULL_C3,8,27,24,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 2)",0.13051587301587303,0.0,0.1,1,0.10171957671957671,False,False,False,3.2267531363565842,5
A4_FULL_C3,8,27,25,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(3, 3)",0.11771428571428572,0.0,0.1,1,0.059047619047619036,False,False,False,8.58468514737603,10
A4_FULL_C3,8,27,26,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 1)",0.12431818181818183,0.0,0.1,1,0.08106060606060606,False,False,False,9.021522003128705,7
A4_FULL_C3,8,27,27,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 0)",0.1232608695652174,0.0,0.1,1,0.07753623188405799,False,False,False,8.774607148588798,7
A4_FULL_C3,8,27,28,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 0)",0.37755952380952384,0.0,0.35000000000000003,4,0.09186507936507936,False,False,False,8.147572107480762,7
A4_FULL_C3,8,27,29,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 0)",0.42645714285714287,0.0,0.4,4,0.08819047619047615,False,False,False,8.913606530874413,9
A4_FULL_C3,8,27,30,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 1)",0.42543956043956044,0.0,0.4,4,0.08479853479853479,False,False,False,9.15914950605765,7
A4_FULL_C3,8,27,31,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",0.028465608465608472,0.0,-0.1,1,0.42821869488536163,True,False,False,9.386494523207329,9
A4_FULL_C3,8,27,32,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 1)",0.17872448979591837,0.0,0.15000000000000002,2,0.09574829931972789,False,False,False,7.518393555693207,8
A4_FULL_C3,8,27,33,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(4, 2)",0.3278571428571429,0.0,0.30000000000000004,3,0.09285714285714285,False,False,False,1.4512290946637236,5
A4_FULL_C3,8,27,34,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 3)",0.12107142857142857,0.0,0.1,1,0.07023809523809521,False,False,False,1.4689987443851948,3
A4_FULL_C3,8,27,35,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(4, 3)",1.522142857142857,1.0,0.4,4,0.4071428571428571,False,True,True,3.983451173511032,7
A4_FULL_C3,8,28,1,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(1, 0)",0.5057467532467532,0.0,0.5,5,0.01915584415584416,False,False,False,11.711203830600617,12
A4_FULL_C3,8,28,2,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(1, 2)",0.7031610942249241,0.0,0.7000000000000001,7,0.010536980749746709,False,False,False,10.061740558928948,11
A4_FULL_C3,8,28,3,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(1, 3)",0.1291875,0.0,0.1,1,0.09729166666666668,False,False,False,10.875168675547258,5
A4_FULL_C3,8,28,4,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(0, 2)",0.4301234567901235,0.0,0.4,4,0.10041152263374487,False,False,False,10.822416050472015,10
A4_FULL_C3,8,28,5,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(0, 1)",0.22975609756097562,0.0,0.2,2,0.0991869918699187,False,False,False,10.90361182356716,9
A4_FULL_C3,8,28,6,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(0, 0)",0.21520408163265306,0.0,0.2,2,0.05068027210884354,False,False,False,8.808153951704368,7
A4_FULL_C3,8,28,7,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(0, 3)",0.0017857142857142846,0.0,0.0,0,0.005952380952380949,False,False,False,3.0720532497390853,6
A4_FULL_C3,8,28,8,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(0, 3)",0.1030952380952381,0.0,0.1,1,0.010317460317460319,False,False,False,8.236753270763048,8
A4_FULL_C3,8,28,9,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 2)",0.003935860058309039,0.0,0.0,0,0.013119533527696797,False,False,False,4.666900195084755,5
A4_FULL_C3,8,28,10,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(1, 3)",0.5196308186195827,0.0,0.5,5,0.06543606206527555,False,False,False,10.128229701332495,9
A4_FULL_C3,8,28,11,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 3)",0.11471428571428573,0.0,0.1,1,0.049047619047619055,False,False,False,9.058376739329516,9
A4_FULL_C3,8,28,12,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",0.013839285714285715,0.0,0.0,0,0.046130952380952384,False,False,False,8.789697674513688,8
A4_FULL_C3,8,28,13,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 1)",0.01302521008403361,0.0,0.0,0,0.0434173669467787,False,False,False,8.345754775758056,9
A4_FULL_C3,8,28,14,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 1)",0.3700793650793651,0.0,0.35000000000000003,4,0.06693121693121692,False,False,False,7.547435299568009,9
A4_FULL_C3,8,28,15,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 1)",0.8190225563909775,0.0,0.8,8,0.06340852130325815,False,False,False,8.526615898299223,13
A4_FULL_C3,8,28,16,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 0)",0.4465714285714286,0.0,0.4,4,0.15523809523809526,False,False,False,7.800051612247303,14
A4_FULL_C3,8,28,17,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 0)",0.4388095238095238,0.0,0.4,4,0.12936507936507938,False,False,False,9.394741742399352,12
A4_FULL_C3,8,28,18,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 1)",0.633265306122449,0.0,0.6000000000000001,6,0.11088435374149659,False,False,False,10.533827044791767,12
A4_FULL_C3,8,28,19,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(4, 2)",0.12785714285714286,0.0,0.1,1,0.09285714285714286,False,False,False,1.5832173845982518,12
A4_FULL_C3,8,28,20,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 1)",0.42910714285714285,0.0,0.4,4,0.09702380952380953,False,False,False,11.38817254177371,10
A4_FULL_C3,8,28,21,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 0)",0.2258730158730159,0.0,0.2,2,0.08624338624338623,False,False,False,12.052673105659,12
A4_FULL_C3,8,28,22,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",0.027380952380952384,0.0,0.0,0,0.09126984126984128,False,False,False,3.2991715513804527,8
A4_FULL_C3,8,28,23,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 2)",0.023469387755102038,0.0,0.0,0,0.07823129251700679,False,False,False,3.160218091545637,10
A4_FULL_C3,8,28,24,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 2)",-0.02946428571428572,0.0,-0.05,0,0.06845238095238095,False,False,False,2.6372535804778425,8
A4_FULL_C3,8,28,25,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",-0.03174603174603175,0.0,-0.05,0,0.06084656084656084,False,False,False,2.6193835715081524,10
A4_FULL_C3,8,28,26,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",-0.03357142857142857,0.0,-0.05,0,0.05476190476190477,False,False,False,2.496752746615618,8
A4_FULL_C3,8,28,27,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 2)",-0.03506493506493508,0.0,-0.05,0,0.04978354978354977,False,False,False,2.376720095158919,8
A4_FULL_C3,8,28,28,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 3)",-0.03630952380952381,0.0,-0.05,0,0.04563492063492064,False,False,False,2.258636060072384,8
A4_FULL_C3,8,28,29,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 3)",0.3876923076923077,0.0,0.35000000000000003,4,0.1256410256410256,False,False,False,1.750384285211652,10
A4_FULL_C3,8,28,30,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(3, 3)",0.435,0.0,0.4,4,0.11666666666666665,False,False,False,3.7558880487560415,12
A4_FULL_C3,8,28,31,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(4, 3)",0.4326666666666667,0.0,0.4,4,0.10888888888888891,False,False,False,4.627346004758947,12
A4_FULL_C3,8,28,32,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 3)",0.014107142857142846,0.0,-0.1,1,0.38035714285714284,True,False,False,5.389885722524727,10
A4_FULL_C3,8,28,33,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 2)",-0.02857142857142858,0.0,-0.05,0,0.07142857142857141,False,False,False,3.8293078891993106,9
A4_FULL_C3,8,28,34,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",-0.02976190476190477,0.0,-0.05,0,0.06746031746031744,False,False,False,3.593971038714197,9
A4_FULL_C3,8,28,35,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",-0.030827067669172942,0.0,-0.05,0,0.06390977443609021,False,False,False,3.372002123532252,9
A4_FULL_C3,8,28,36,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",-0.03178571428571429,0.0,-0.05,0,0.0607142857142857,False,False,False,2.7697292809710343,7
A4_FULL_C3,8,28,37,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",-0.0326530612244898,0.0,-0.05,0,0.05782312925170067,False,False,False,2.568862591688661,7
A4_FULL_C3,8,28,38,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 2)",-0.03344155844155845,0.0,-0.05,0,0.055194805194805185,False,False,False,2.376407274210913,7
A4_FULL_C3,8,28,39,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 3)",-0.03416149068322982,0.0,-0.05,0,0.05279503105590061,False,False,False,2.191266191059471,7
A4_FULL_C3,8,28,40,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 3)",-0.03482142857142858,0.0,-0.05,0,0.05059523809523808,False,False,False,1.6208583950362563,7
A4_FULL_C3,8,28,41,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 2)",0.18445714285714288,0.0,0.15000000000000002,2,0.11485714285714284,False,False,False,1.5751125236158128,9
A4_FULL_C3,8,28,42,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",-0.036071428571428574,0.0,-0.05,0,0.04642857142857142,False,False,False,5.348630436606192,8
A4_FULL_C3,8,28,43,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",-0.036734693877551024,0.0,-0.05,0,0.044217687074829926,False,False,False,4.9904095988435975,8
A4_FULL_C3,8,28,44,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",-0.03733766233766234,0.0,-0.05,0,0.0422077922077922,False,False,False,4.126973500907564,6
A4_FULL_C3,8,28,45,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",-0.037888198757763975,0.0,-0.05,0,0.04037267080745344,False,False,False,3.8163467152080583,6
A4_FULL_C3,8,28,46,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 3)",-0.03839285714285714,0.0,-0.05,0,0.03869047619047621,False,False,False,3.5225770870122863,6
A4_FULL_C3,8,28,47,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 3)",-0.038857142857142854,0.0,-0.05,0,0.03714285714285715,False,False,False,2.8519750917466595,6
A4_FULL_C3,8,28,48,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",-0.03928571428571429,0.0,-0.05,0,0.035714285714285705,False,False,False,2.5861624140709982,6
A4_FULL_C3,8,28,49,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",-0.03968253968253969,0.0,-0.05,0,0.03439153439153438,False,False,False,2.4464850293985574,8
A4_FULL_C3,8,28,50,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(5, 2)",-0.04005102040816327,0.0,-0.05,0,0.03316326530612245,False,False,False,1.6966143576167472,6
A4_FULL_C3,8,28,51,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 0)",-0.04039408866995074,0.0,-0.05,0,0.03201970443349753,False,False,False,1.4891153045005265,6
A4_FULL_C3,8,28,52,MOVE_TOWARD,MOVE_TOWARD {KK_KEY_CELL},"MOVE_TOWARD {KK_KEY_CELL}|KK_KEY_CELL=(0, 0)",0.014285714285714277,0.0,0.0,0,0.04761904761904759,False,False,False,1.4431890423414773,6
A4_FULL_C3,8,28,53,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(2, 0)",0.12785714285714286,0.0,0.1,1,0.09285714285714285,False,False,False,1.5273081888194104,8
A4_FULL_C3,8,28,54,MOVE_TOWARD,MOVE_TOWARD {KK_HINT_CELL},"MOVE_TOWARD {KK_HINT_CELL}|KK_HINT_CELL=(1, 3)",0.014285714285714277,0.0,0.0,0,0.04761904761904759,False,False,False,0.6017956621820801,5
A4_FULL_C3,8,28,55,FOLLOW_HINT,FOLLOW_HINT {KK_HINT_VALUE},"FOLLOW_HINT {KK_HINT_VALUE}|KK_HINT_VALUE=(2, 3)",0.22107142857142859,0.0,0.2,2,0.07023809523809522,False,False,False,0.5746297605106364,5
A4_FULL_C3,8,28,56,MOVE_TOWARD,MOVE_TOWARD {KK_FLAG_CELL},"MOVE_TOWARD {KK_FLAG_CELL}|KK_FLAG_CELL=(2, 3)",0.014285714285714277,0.0,0.0,0,0.04761904761904759,False,False,False,0.49348546336220134,5
A4_FULL_C3,8,28,57,MOVE_TOWARD,MOVE_TOWARD {KK_FLAG_CELL},"MOVE_TOWARD {KK_FLAG_CELL}|KK_FLAG_CELL=(2, 3)",-0.04047619047619048,0.0,-0.05,0,0.03174603174603176,False,False,False,0.36036096220021524,5
A4_FULL_C3,8,28,58,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(2, 3)",1.3296428571428571,1.0,0.2,2,0.4321428571428571,False,True,True,1.2413023916486798,7
A4_FULL_C3,8,29,1,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(1, 0)",0.5057777777777778,0.0,0.5,5,0.019259259259259264,False,False,False,11.764152714648827,12
A4_FULL_C3,8,29,2,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(1, 2)",0.7030320699708456,0.0,0.7000000000000001,7,0.010106899902818272,False,False,False,10.061127293035625,11
A4_FULL_C3,8,29,3,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(1, 3)",0.1286488812392427,0.0,0.1,1,0.09549627079747562,False,False,False,10.982908890325007,5
A4_FULL_C3,8,29,4,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(0, 2)",0.42930272108843537,0.0,0.4,4,0.09767573696145125,False,False,False,10.930762972598693,10
A4_FULL_C3,8,29,5,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(0, 1)",0.22895798319327731,0.0,0.2,2,0.0965266106442577,False,False,False,11.007831842698252,9
A4_FULL_C3,8,29,6,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(0, 0)",0.12103896103896104,0.0,0.1,1,0.07012987012987014,False,False,False,8.883420942165957,7
A4_FULL_C3,8,29,7,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(0, 3)",0.001680672268907562,0.0,0.0,0,0.00560224089635854,False,False,False,3.0857308590035517,5
A4_FULL_C3,8,29,8,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(0, 3)",0.10297142857142857,0.0,0.1,1,0.00990476190476191,False,False,False,8.24014394146974,7
A4_FULL_C3,8,29,9,MOVE_TOWARD,MOVE_TOWARD {KK_FRONTIER_CELL},"MOVE_TOWARD {KK_FRONTIER_CELL}|KK_FRONTIER_CELL=(2, 2)",0.003857142857142858,0.0,0.0,0,0.01285714285714286,False,False,False,4.637621585721524,4
A4_FULL_C3,8,29,10,INSPECT_CELL,INSPECT_CELL {KK_UNKNOWN_NEIGHBOR},"INSPECT_CELL {KK_UNKNOWN_NEIGHBOR}|KK_UNKNOWN_NEIGHBOR=(1, 3)",0.30571428571428577,0.0,0.30000000000000004,3,0.01904761904761905,False,False,False,10.15949360828899,8
